"product_id","product_name","price","product_quantity","stock_id","capacity","filled_part","stock_description","order_id","order_date","order_status"
"17286","Product 17286","2038,1800","113","186","125482","14979","Stock zone 186","17898","11.02.2026 6:19:44","Shipped"
"17307","Product 17307","2061,9100","220","207","128359","15960","Stock zone 207","13901","20.03.2026 6:19:44","Created"
"17311","Product 17311","2066,4300","38","211","128907","18254","Stock zone 211","10473","28.03.2026 6:19:44","Shipped"
"17342","Product 17342","2101,4600","65","242","133154","15345","Stock zone 242","17906","03.02.2026 6:19:44","In work"
"17357","Product 17357","2118,4100","70","257","135209","16010","Stock zone 257","13051","29.01.2026 6:19:44","Created"
"17363","Product 17363","2125,1900","172","263","136031","16326","Stock zone 263","17909","31.01.2026 6:19:44","Created"
"17368","Product 17368","2130,8400","7","268","136716","14131","Stock zone 268","5624","17.03.2026 6:19:44","In work"
"17377","Product 17377","2141,0100","160","277","137949","14730","Stock zone 277","13911","10.03.2026 6:19:44","Shipped"
"17387","Product 17387","2152,3100","80","287","139319","17340","Stock zone 287","11341","29.04.2026 6:19:44","Created"
"17390","Product 17390","2155,7000","131","290","139730","17373","Stock zone 290","4770","30.01.2026 6:19:44","Canceled"
"17409","Product 17409","2177,1700","204","9","101233","13986","Stock zone 9","10487","14.03.2026 6:19:44","Created"
"17418","Product 17418","2187,3400","107","18","102466","14238","Stock zone 18","4774","26.01.2026 6:19:44","In work"
"17438","Product 17438","2209,9400","197","38","105206","19798","Stock zone 38","5634","07.03.2026 6:19:44","Shipped"
"17440","Product 17440","2212,2000","231","40","105480","17604","Stock zone 40","17920","20.01.2026 6:19:44","Canceled"
"17464","Product 17464","2239,3200","139","64","108768","18526","Stock zone 64","11352","18.04.2026 6:19:44","Shipped"
"17468","Product 17468","2243,8400","207","68","109316","14388","Stock zone 68","17924","16.01.2026 6:19:44","In work"
"17470","Product 17470","2246,1000","241","70","109590","18944","Stock zone 70","16210","20.04.2026 6:19:44","Canceled"
"17476","Product 17476","2252,8800","93","76","110412","19112","Stock zone 76","13068","12.01.2026 6:19:44","Shipped"
"17479","Product 17479","2256,2700","144","79","110823","19196","Stock zone 79","10497","04.03.2026 6:19:44","Shipped"
"17482","Product 17482","2259,6600","195","82","111234","19530","Stock zone 82","13926","23.02.2026 6:19:44","Shipped"
"17482","Product 17482","2259,6600","195","82","111234","19530","Stock zone 82","17926","14.01.2026 6:19:44","In work"
"17496","Product 17496","2275,4800","183","96","113152","17922","Stock zone 96","13928","21.02.2026 6:19:44","In work"
"17504","Product 17504","2284,5200","69","104","114248","15827","Stock zone 104","13072","08.01.2026 6:19:44","In work"
"17506","Product 17506","2286,7800","103","106","114522","13599","Stock zone 106","11358","12.04.2026 6:19:44","Shipped"
"17512","Product 17512","2293,5600","205","112","115344","13915","Stock zone 112","8216","04.01.2026 6:19:44","In work"
"17519","Product 17519","2301,4700","74","119","116303","16492","Stock zone 119","16217","13.04.2026 6:19:44","Created"
"17523","Product 17523","2305,9900","142","123","116851","18786","Stock zone 123","789","20.02.2026 6:19:44","Shipped"
"17526","Product 17526","2309,3800","193","126","117262","19069","Stock zone 126","8218","02.01.2026 6:19:44","In work"
"17532","Product 17532","2316,1600","45","132","118084","19385","Stock zone 132","13076","04.01.2026 6:19:44","In work"
"17536","Product 17536","2320,6800","113","136","118632","14929","Stock zone 136","1648","02.04.2026 6:19:44","In work"
"17577","Product 17577","2367,0100","60","177","124249","14630","Stock zone 177","10511","18.02.2026 6:19:44","Created"
"17578","Product 17578","2368,1400","77","178","124386","16891","Stock zone 178","5654","15.02.2026 6:19:44","In work"
"17589","Product 17589","2380,5700","14","189","125893","15262","Stock zone 189","16227","03.04.2026 6:19:44","Shipped"
"17593","Product 17593","2385,0900","82","193","126441","17556","Stock zone 193","799","10.02.2026 6:19:44","Created"
"17611","Product 17611","2405,4300","138","211","128907","18254","Stock zone 211","11373","28.03.2026 6:19:44","Shipped"
"17624","Product 17624","2420,1200","109","224","130688","14397","Stock zone 224","16232","29.03.2026 6:19:44","In work"
"17640","Product 17640","2438,2000","131","240","132880","17323","Stock zone 240","10520","09.02.2026 6:19:44","Canceled"
"17668","Product 17668","2469,8400","107","268","136716","14131","Stock zone 268","6524","17.03.2026 6:19:44","In work"
"12893","Product 12893","2074,0900","182","293","140141","17656","Stock zone 293","6699","22.03.2026 6:19:44","Shipped"
"12900","Product 12900","2082,0000","51","300","141100","13483","Stock zone 300","10700","09.02.2026 6:19:44","Canceled"
"12908","Product 12908","2091,0400","187","8","101096","18458","Stock zone 8","5844","05.02.2026 6:19:44","Shipped"
"12916","Product 12916","2100,0800","73","16","102192","16432","Stock zone 16","988","01.02.2026 6:19:44","In work"
"12941","Product 12941","2128,3300","248","41","105617","19882","Stock zone 41","7563","27.04.2026 6:19:44","Shipped"
"12949","Product 12949","2137,3700","134","49","106713","17856","Stock zone 49","6707","14.03.2026 6:19:44","Created"
"12960","Product 12960","2149,8000","71","60","108220","16164","Stock zone 60","17280","30.04.2026 6:19:44","Canceled"
"12983","Product 12983","2175,7900","212","83","111371","15058","Stock zone 83","7569","21.04.2026 6:19:44","Shipped"
"12995","Product 12995","2189,3500","166","95","113015","15644","Stock zone 95","17285","25.04.2026 6:19:44","Created"
"13000","Product 13000","2195,0000","1","100","113700","13534","Stock zone 100","1000","20.01.2026 6:19:44","Canceled"
"13021","Product 13021","2218,7300","108","121","116577","14264","Stock zone 121","1003","17.01.2026 6:19:44","Created"
"13033","Product 13033","2232,2900","62","133","118221","14896","Stock zone 133","6719","02.03.2026 6:19:44","Created"
"13054","Product 13054","2256,0200","169","154","121098","15877","Stock zone 154","6722","27.02.2026 6:19:44","In work"
"13055","Product 13055","2257,1500","186","155","121235","18138","Stock zone 155","5865","15.01.2026 6:19:44","Shipped"
"13062","Product 13062","2265,0600","55","162","122194","13965","Stock zone 162","5866","14.01.2026 6:19:44","In work"
"13085","Product 13085","2291,0500","196","185","125345","19468","Stock zone 185","4155","15.04.2026 6:19:44","Shipped"
"13099","Product 13099","2306,8700","184","199","127263","17872","Stock zone 199","4157","13.04.2026 6:19:44","Created"
"13107","Product 13107","2315,9100","70","207","128359","15960","Stock zone 207","17301","09.04.2026 6:19:44","Shipped"
"13113","Product 13113","2322,6900","172","213","129181","16276","Stock zone 213","4159","11.04.2026 6:19:44","Created"
"13129","Product 13129","2340,7700","194","229","131373","19202","Stock zone 229","12447","03.04.2026 6:19:44","Shipped"
"13130","Product 13130","2341,9000","211","230","131510","14713","Stock zone 230","7590","31.03.2026 6:19:44","Canceled"
"13132","Product 13132","2344,1600","245","232","131784","19235","Stock zone 232","1876","13.02.2026 6:19:44","In work"
"13139","Product 13139","2352,0700","114","239","132743","15062","Stock zone 239","1877","12.02.2026 6:19:44","Created"
"13149","Product 13149","2363,3700","34","249","134113","17922","Stock zone 249","17307","03.04.2026 6:19:44","Shipped"
"13155","Product 13155","2370,1500","136","255","134935","17988","Stock zone 255","4165","05.04.2026 6:19:44","Created"
"13162","Product 13162","2378,0600","5","262","135894","14065","Stock zone 262","4166","04.04.2026 6:19:44","In work"
"13166","Product 13166","2382,5800","73","266","136442","16359","Stock zone 266","10738","02.01.2026 6:19:44","In work"
"13179","Product 13179","2397,2700","44","279","138223","19252","Stock zone 279","7597","24.03.2026 6:19:44","Created"
"13181","Product 13181","2399,5300","78","281","138497","17024","Stock zone 281","1883","06.02.2026 6:19:44","Created"
"13206","Product 13206","2427,7800","3","6","100822","13902","Stock zone 6","12458","23.03.2026 6:19:44","In work"
"13241","Product 13241","2467,3300","98","41","105617","19882","Stock zone 41","16463","06.02.2026 6:19:44","Created"
"13248","Product 13248","2475,2400","217","48","106576","15578","Stock zone 48","12464","17.03.2026 6:19:44","In work"
"13275","Product 13275","5,7500","176","75","110275","16834","Stock zone 75","17325","16.03.2026 6:19:44","Shipped"
"13296","Product 13296","29,4800","33","96","113152","17922","Stock zone 96","13328","22.04.2026 6:19:44","In work"
"13303","Product 13303","37,3900","152","103","114111","13566","Stock zone 103","17329","12.03.2026 6:19:44","Created"
"13307","Product 13307","41,9100","220","107","114659","15860","Stock zone 107","1901","19.01.2026 6:19:44","Created"
"13321","Product 13321","57,7300","208","121","116577","14264","Stock zone 121","9903","27.04.2026 6:19:44","Shipped"
"13337","Product 13337","75,8100","230","137","118769","17190","Stock zone 137","191","19.04.2026 6:19:44","Created"
"13345","Product 13345","84,8500","116","145","119865","15528","Stock zone 145","13335","15.04.2026 6:19:44","Shipped"
"13345","Product 13345","84,8500","116","145","119865","15528","Stock zone 145","17335","06.03.2026 6:19:44","Created"
"13356","Product 13356","97,2800","53","156","121372","13649","Stock zone 156","1908","12.01.2026 6:19:44","Shipped"
"13359","Product 13359","100,6700","104","159","121783","13932","Stock zone 159","13337","13.04.2026 6:19:44","Created"
"13361","Product 13361","102,9300","138","161","122057","18454","Stock zone 161","7623","26.02.2026 6:19:44","Shipped"
"13363","Product 13363","105,1900","172","163","122331","16226","Stock zone 163","1909","11.01.2026 6:19:44","Created"
"13366","Product 13366","108,5800","223","166","122742","16259","Stock zone 166","13338","12.04.2026 6:19:44","Shipped"
"13367","Product 13367","109,7100","240","167","122879","18520","Stock zone 167","16481","19.01.2026 6:19:44","Created"
"13371","Product 13371","114,2300","58","171","123427","14314","Stock zone 171","5053","17.04.2026 6:19:44","Created"
"13372","Product 13372","115,3600","75","172","123564","16575","Stock zone 172","4196","05.03.2026 6:19:44","In work"
"13373","Product 13373","116,4900","92","173","123701","18836","Stock zone 173","17339","02.03.2026 6:19:44","Created"
"13386","Product 13386","131,1800","63","186","125482","14979","Stock zone 186","4198","03.03.2026 6:19:44","In work"
"13389","Product 13389","134,5700","114","189","125893","15262","Stock zone 189","11627","13.01.2026 6:19:44","Created"
"13391","Product 13391","136,8300","148","191","126167","19784","Stock zone 191","9913","17.04.2026 6:19:44","Created"
"13402","Product 13402","149,2600","85","202","127674","17905","Stock zone 202","12486","23.02.2026 6:19:44","Shipped"
"13409","Product 13409","157,1700","204","209","128633","13732","Stock zone 209","12487","22.02.2026 6:19:44","Created"
"13410","Product 13410","158,3000","221","210","128770","15993","Stock zone 210","7630","19.02.2026 6:19:44","Canceled"
"13426","Product 13426","176,3800","243","226","130962","18919","Stock zone 226","9918","12.04.2026 6:19:44","Shipped"
"13436","Product 13436","187,6800","163","236","132332","15029","Stock zone 236","17348","21.02.2026 6:19:44","In work"
"13449","Product 13449","202,3700","134","249","134113","17922","Stock zone 249","207","03.04.2026 6:19:44","Shipped"
"13465","Product 13465","220,4500","156","265","136305","14098","Stock zone 265","16495","05.01.2026 6:19:44","Created"
"13500","Product 13500","260,0000","1","300","141100","13483","Stock zone 300","12500","09.02.2026 6:19:44","Canceled"
"13505","Product 13505","265,6500","86","5","100685","18124","Stock zone 5","4215","14.02.2026 6:19:44","Shipped"
"13512","Product 13512","273,5600","205","12","101644","14070","Stock zone 12","4216","13.02.2026 6:19:44","In work"
"13545","Product 13545","310,8500","16","45","106165","15494","Stock zone 45","9935","26.03.2026 6:19:44","Created"
"13603","Product 13603","376,3900","2","103","114111","13566","Stock zone 103","229","12.03.2026 6:19:44","Created"
"13623","Product 13623","398,9900","92","123","116851","18786","Stock zone 123","5089","12.03.2026 6:19:44","Created"
"13643","Product 13643","421,5900","182","143","119591","17506","Stock zone 143","9949","12.03.2026 6:19:44","Created"
"13673","Product 13673","455,4900","192","173","123701","18836","Stock zone 173","239","02.03.2026 6:19:44","Created"
"13699","Product 13699","484,8700","134","199","127263","17872","Stock zone 199","5957","13.04.2026 6:19:44","Created"
"13713","Product 13713","500,6900","122","213","129181","16276","Stock zone 213","5959","11.04.2026 6:19:44","Created"
"13725","Product 13725","514,2500","76","225","130825","16658","Stock zone 225","15675","15.04.2026 6:19:44","Shipped"
"13727","Product 13727","516,5100","110","227","131099","14680","Stock zone 227","9961","28.02.2026 6:19:44","Created"
"13760","Product 13760","553,8000","171","260","135620","16043","Stock zone 260","15680","10.04.2026 6:19:44","Canceled"
"13766","Product 13766","560,5800","23","266","136442","16359","Stock zone 266","12538","02.01.2026 6:19:44","In work"
"13769","Product 13769","563,9700","74","269","136853","16392","Stock zone 269","9967","22.02.2026 6:19:44","Created"
"13770","Product 13770","565,1000","91","270","136990","18653","Stock zone 270","1110","31.03.2026 6:19:44","Canceled"
"13777","Product 13777","573,0100","210","277","137949","14730","Stock zone 277","5111","18.02.2026 6:19:44","Created"
"13784","Product 13784","580,9200","79","284","138908","17057","Stock zone 284","1112","29.03.2026 6:19:44","In work"
"13793","Product 13793","591,0900","232","293","140141","17656","Stock zone 293","17399","01.01.2026 6:19:44","Created"
"13816","Product 13816","617,0800","123","16","102192","16432","Stock zone 16","15688","02.04.2026 6:19:44","In work"
"13817","Product 13817","618,2100","140","17","102329","18710","Stock zone 17","10831","30.03.2026 6:19:44","Created"
"13833","Product 13833","636,2900","162","33","104521","14908","Stock zone 33","5119","10.02.2026 6:19:44","Created"
"13834","Product 13834","637,4200","179","34","104658","17186","Stock zone 34","262","07.02.2026 6:19:44","In work"
"13867","Product 13867","674,7100","240","67","109179","18860","Stock zone 67","1981","29.04.2026 6:19:44","Created"
"13874","Product 13874","682,6200","109","74","110138","14556","Stock zone 74","1982","28.04.2026 6:19:44","In work"
"13888","Product 13888","698,4400","97","88","112056","19698","Stock zone 88","5984","17.03.2026 6:19:44","In work"
"13889","Product 13889","699,5700","114","89","112193","15226","Stock zone 89","5127","02.02.2026 6:19:44","Shipped"
"13896","Product 13896","707,4800","233","96","113152","17922","Stock zone 96","5128","01.02.2026 6:19:44","In work"
"13897","Product 13897","708,6100","250","97","113289","20200","Stock zone 97","271","29.01.2026 6:19:44","Created"
"13921","Product 13921","735,7300","158","121","116577","14264","Stock zone 121","11703","27.04.2026 6:19:44","Shipped"
"13922","Product 13922","736,8600","175","122","116714","16525","Stock zone 122","10846","15.03.2026 6:19:44","In work"
"13925","Product 13925","740,2500","226","125","117125","16808","Stock zone 125","275","25.01.2026 6:19:44","Created"
"13937","Product 13937","753,8100","180","137","118769","17190","Stock zone 137","1991","19.04.2026 6:19:44","Created"
"13940","Product 13940","757,2000","231","140","119180","17473","Stock zone 140","13420","20.01.2026 6:19:44","Canceled"
"13955","Product 13955","774,1500","236","155","121235","18138","Stock zone 155","16565","25.04.2026 6:19:44","Created"
"13965","Product 13965","785,4500","156","165","122605","13998","Stock zone 165","5995","06.03.2026 6:19:44","Created"
"13965","Product 13965","785,4500","156","165","122605","13998","Stock zone 165","9995","25.01.2026 6:19:44","Created"
"17690","Product 17690","2494,7000","231","290","139730","17373","Stock zone 290","5670","30.01.2026 6:19:44","Canceled"
"17709","Product 17709","16,1700","54","9","101233","13986","Stock zone 9","11387","14.03.2026 6:19:44","Created"
"17722","Product 17722","30,8600","25","22","103014","16850","Stock zone 22","16246","15.03.2026 6:19:44","In work"
"17738","Product 17738","48,9400","47","38","105206","19798","Stock zone 38","6534","07.03.2026 6:19:44","Shipped"
"17764","Product 17764","78,3200","239","64","108768","18526","Stock zone 64","12252","18.04.2026 6:19:44","Shipped"
"17773","Product 17773","88,4900","142","73","110001","19028","Stock zone 73","6539","02.03.2026 6:19:44","Created"
"17779","Product 17779","95,2700","244","79","110823","19196","Stock zone 79","11397","04.03.2026 6:19:44","Shipped"
"17786","Product 17786","103,1800","113","86","111782","15142","Stock zone 86","7398","12.04.2026 6:19:44","Shipped"
"17804","Product 17804","123,5200","169","104","114248","15827","Stock zone 104","13972","08.01.2026 6:19:44","In work"
"17806","Product 17806","125,7800","203","106","114522","13599","Stock zone 106","12258","12.04.2026 6:19:44","Shipped"
"17819","Product 17819","140,4700","174","119","116303","16492","Stock zone 119","17117","13.04.2026 6:19:44","Created"
"17823","Product 17823","144,9900","242","123","116851","18786","Stock zone 123","1689","20.02.2026 6:19:44","Shipped"
"17832","Product 17832","155,1600","145","132","118084","19385","Stock zone 132","13976","04.01.2026 6:19:44","In work"
"17852","Product 17852","177,7600","235","152","120824","17855","Stock zone 152","836","04.01.2026 6:19:44","In work"
"17871","Product 17871","199,2300","58","171","123427","14314","Stock zone 171","10553","07.01.2026 6:19:44","Created"
"17872","Product 17872","200,3600","75","172","123564","16575","Stock zone 172","1696","13.02.2026 6:19:44","In work"
"17875","Product 17875","203,7500","126","175","123975","16858","Stock zone 175","17125","05.04.2026 6:19:44","Created"
"17889","Product 17889","219,5700","114","189","125893","15262","Stock zone 189","17127","03.04.2026 6:19:44","Shipped"
"17890","Product 17890","220,7000","131","190","126030","17523","Stock zone 190","12270","31.03.2026 6:19:44","Canceled"
"17890","Product 17890","220,7000","131","190","126030","17523","Stock zone 190","16270","19.02.2026 6:19:44","Canceled"
"17893","Product 17893","224,0900","182","193","126441","17556","Stock zone 193","1699","10.02.2026 6:19:44","Created"
"17911","Product 17911","244,4300","238","211","128907","18254","Stock zone 211","12273","28.03.2026 6:19:44","Shipped"
"17924","Product 17924","259,1200","209","224","130688","14397","Stock zone 224","17132","29.03.2026 6:19:44","In work"
"17925","Product 17925","260,2500","226","225","130825","16658","Stock zone 225","12275","26.03.2026 6:19:44","Created"
"17940","Product 17940","277,2000","231","240","132880","17323","Stock zone 240","11420","09.02.2026 6:19:44","Canceled"
"17968","Product 17968","308,8400","207","268","136716","14131","Stock zone 268","7424","17.03.2026 6:19:44","In work"
"17974","Product 17974","315,6200","59","274","137538","14447","Stock zone 274","16282","07.02.2026 6:19:44","In work"
"17977","Product 17977","319,0100","110","277","137949","14730","Stock zone 277","1711","29.01.2026 6:19:44","Created"
"17990","Product 17990","333,7000","81","290","139730","17373","Stock zone 290","6570","30.01.2026 6:19:44","Canceled"
"17996","Product 17996","340,4800","183","296","140552","17689","Stock zone 296","11428","01.02.2026 6:19:44","In work"
"18002","Product 18002","347,2600","35","2","100274","18040","Stock zone 2","16286","03.02.2026 6:19:44","In work"
"18008","Product 18008","354,0400","137","8","101096","18458","Stock zone 8","13144","26.04.2026 6:19:44","In work"
"18009","Product 18009","355,1700","154","9","101233","13986","Stock zone 9","12287","14.03.2026 6:19:44","Created"
"18022","Product 18022","369,8600","125","22","103014","16850","Stock zone 22","17146","15.03.2026 6:19:44","In work"
"18038","Product 18038","387,9400","147","38","105206","19798","Stock zone 38","7434","07.03.2026 6:19:44","Shipped"
"18064","Product 18064","417,3200","89","64","108768","18526","Stock zone 64","13152","18.04.2026 6:19:44","Shipped"
"18073","Product 18073","427,4900","242","73","110001","19028","Stock zone 73","7439","02.03.2026 6:19:44","Created"
"18076","Product 18076","430,8800","43","76","110412","19112","Stock zone 76","4868","22.04.2026 6:19:44","In work"
"18079","Product 18079","434,2700","94","79","110823","19196","Stock zone 79","12297","04.03.2026 6:19:44","Shipped"
"18086","Product 18086","442,1800","213","86","111782","15142","Stock zone 86","8298","12.04.2026 6:19:44","Shipped"
"18097","Product 18097","454,6100","150","97","113289","20200","Stock zone 97","4871","19.04.2026 6:19:44","Created"
"18106","Product 18106","464,7800","53","106","114522","13599","Stock zone 106","13158","12.04.2026 6:19:44","Shipped"
"18112","Product 18112","471,5600","155","112","115344","13915","Stock zone 112","16","14.04.2026 6:19:44","In work"
"18121","Product 18121","481,7300","58","121","116577","14264","Stock zone 121","8303","07.04.2026 6:19:44","Created"
"18123","Product 18123","483,9900","92","123","116851","18786","Stock zone 123","2589","20.02.2026 6:19:44","Shipped"
"18126","Product 18126","487,3800","143","126","117262","19069","Stock zone 126","18","12.04.2026 6:19:44","Shipped"
"18132","Product 18132","494,1600","245","132","118084","19385","Stock zone 132","4876","14.04.2026 6:19:44","In work"
"18172","Product 18172","539,3600","175","172","123564","16575","Stock zone 172","2596","13.02.2026 6:19:44","In work"
"16553","Product 16553","1209,8900","152","53","107261","13718","Stock zone 53","16079","02.03.2026 6:19:44","Created"
"16562","Product 16562","1220,0600","55","62","108494","13970","Stock zone 62","10366","14.01.2026 6:19:44","In work"
"16567","Product 16567","1225,7100","140","67","109179","18860","Stock zone 67","12081","09.04.2026 6:19:44","Shipped"
"16570","Product 16570","1229,1000","191","70","109590","18944","Stock zone 70","5510","10.01.2026 6:19:44","Canceled"
"16584","Product 16584","1244,9200","179","84","111508","17336","Stock zone 84","5512","08.01.2026 6:19:44","In work"
"16589","Product 16589","1250,5700","14","89","112193","15226","Stock zone 89","7227","03.04.2026 6:19:44","Shipped"
"16595","Product 16595","1257,3500","116","95","113015","15644","Stock zone 95","16085","24.02.2026 6:19:44","Created"
"16602","Product 16602","1265,2600","235","102","113974","18055","Stock zone 102","12086","04.04.2026 6:19:44","In work"
"16602","Product 16602","1265,2600","235","102","113974","18055","Stock zone 102","16086","23.02.2026 6:19:44","Shipped"
"16604","Product 16604","1267,5200","19","104","114248","15827","Stock zone 104","2372","29.03.2026 6:19:44","In work"
"16606","Product 16606","1269,7800","53","106","114522","13599","Stock zone 106","658","02.01.2026 6:19:44","In work"
"16619","Product 16619","1284,4700","24","119","116303","16492","Stock zone 119","1517","12.02.2026 6:19:44","Created"
"16624","Product 16624","1290,1200","109","124","116988","14547","Stock zone 124","11232","17.02.2026 6:19:44","Shipped"
"16643","Product 16643","1311,5900","182","143","119591","17506","Stock zone 143","16949","01.04.2026 6:19:44","Created"
"16644","Product 16644","1312,7200","199","144","119728","19767","Stock zone 144","16092","17.02.2026 6:19:44","Shipped"
"16716","Product 16716","1394,0800","173","216","129592","16309","Stock zone 216","6388","01.02.2026 6:19:44","In work"
"16723","Product 16723","1401,9900","42","223","130551","18886","Stock zone 223","2389","12.03.2026 6:19:44","Created"
"16724","Product 16724","1403,1200","59","224","130688","14397","Stock zone 224","1532","28.01.2026 6:19:44","In work"
"16735","Product 16735","1415,5500","246","235","132195","19518","Stock zone 235","8105","25.04.2026 6:19:44","Created"
"16735","Product 16735","1415,5500","246","235","132195","19518","Stock zone 235","12105","16.03.2026 6:19:44","Shipped"
"16741","Product 16741","1422,3300","98","241","133017","19584","Stock zone 241","12963","27.04.2026 6:19:44","Shipped"
"16758","Product 16758","1441,5400","137","258","135346","18271","Stock zone 258","2394","07.03.2026 6:19:44","Shipped"
"16765","Product 16765","1449,4500","6","265","136305","14098","Stock zone 265","2395","06.03.2026 6:19:44","Created"
"16792","Product 16792","1479,9600","215","292","140004","15395","Stock zone 292","11256","24.01.2026 6:19:44","Shipped"
"16793","Product 16793","1481,0900","232","293","140141","17656","Stock zone 293","2399","02.03.2026 6:19:44","Created"
"16805","Product 16805","1494,6500","186","5","100685","18124","Stock zone 5","16115","25.01.2026 6:19:44","Created"
"16808","Product 16808","1498,0400","237","8","101096","18458","Stock zone 8","1544","16.01.2026 6:19:44","In work"
"16812","Product 16812","1502,5600","55","12","101644","14070","Stock zone 12","8116","14.04.2026 6:19:44","In work"
"16821","Product 16821","1512,7300","208","21","102877","14572","Stock zone 21","6403","17.01.2026 6:19:44","Created"
"16822","Product 16822","1513,8600","225","22","103014","16850","Stock zone 22","1546","14.01.2026 6:19:44","In work"
"16825","Product 16825","1517,2500","26","25","103425","16934","Stock zone 25","16975","06.03.2026 6:19:44","Created"
"16830","Product 16830","1522,9000","111","30","104110","14824","Stock zone 30","4690","20.04.2026 6:19:44","Canceled"
"16834","Product 16834","1527,4200","179","34","104658","17186","Stock zone 34","11262","18.01.2026 6:19:44","Shipped"
"16853","Product 16853","1548,8900","2","53","107261","13718","Stock zone 53","16979","02.03.2026 6:19:44","Created"
"16862","Product 16862","1559,0600","155","62","108494","13970","Stock zone 62","11266","14.01.2026 6:19:44","In work"
"16864","Product 16864","1561,3200","189","64","108768","18526","Stock zone 64","1552","08.01.2026 6:19:44","In work"
"16867","Product 16867","1564,7100","240","67","109179","18860","Stock zone 67","12981","09.04.2026 6:19:44","Shipped"
"16870","Product 16870","1568,1000","41","70","109590","18944","Stock zone 70","6410","10.01.2026 6:19:44","Canceled"
"16884","Product 16884","1583,9200","29","84","111508","17336","Stock zone 84","6412","08.01.2026 6:19:44","In work"
"16889","Product 16889","1589,5700","114","89","112193","15226","Stock zone 89","8127","03.04.2026 6:19:44","Shipped"
"16890","Product 16890","1590,7000","131","90","112330","17504","Stock zone 90","11270","10.01.2026 6:19:44","Canceled"
"16902","Product 16902","1604,2600","85","102","113974","18055","Stock zone 102","12986","04.04.2026 6:19:44","In work"
"16906","Product 16906","1608,7800","153","106","114522","13599","Stock zone 106","1558","02.01.2026 6:19:44","In work"
"16919","Product 16919","1623,4700","124","119","116303","16492","Stock zone 119","2417","12.02.2026 6:19:44","Created"
"16924","Product 16924","1629,1200","209","124","116988","14547","Stock zone 124","12132","17.02.2026 6:19:44","Shipped"
"16936","Product 16936","1642,6800","163","136","118632","14929","Stock zone 136","17848","02.04.2026 6:19:44","In work"
"16943","Product 16943","1650,5900","32","143","119591","17506","Stock zone 143","17849","01.04.2026 6:19:44","Created"
"16944","Product 16944","1651,7200","49","144","119728","19767","Stock zone 144","16992","17.02.2026 6:19:44","Shipped"
"16959","Product 16959","1668,6700","54","159","121783","13932","Stock zone 159","16137","03.01.2026 6:19:44","Shipped"
"17009","Product 17009","1725,1700","154","209","128633","13732","Stock zone 209","7287","02.02.2026 6:19:44","Shipped"
"17016","Product 17016","1733,0800","23","216","129592","16309","Stock zone 216","7288","01.02.2026 6:19:44","In work"
"17024","Product 17024","1742,1200","159","224","130688","14397","Stock zone 224","2432","28.01.2026 6:19:44","In work"
"17054","Product 17054","1776,0200","169","254","134798","15727","Stock zone 254","4722","19.03.2026 6:19:44","Shipped"
"17089","Product 17089","1815,5700","14","289","139593","15112","Stock zone 289","4727","14.03.2026 6:19:44","Created"
"17092","Product 17092","1818,9600","65","292","140004","15395","Stock zone 292","12156","24.01.2026 6:19:44","Shipped"
"17096","Product 17096","1823,4800","133","296","140552","17689","Stock zone 296","728","22.04.2026 6:19:44","In work"
"17100","Product 17100","1828,0000","201","300","141100","13483","Stock zone 300","7300","20.01.2026 6:19:44","Canceled"
"17103","Product 17103","1831,3900","2","3","100411","13568","Stock zone 3","729","21.04.2026 6:19:44","Shipped"
"17108","Product 17108","1837,0400","87","8","101096","18458","Stock zone 8","2444","16.01.2026 6:19:44","In work"
"17111","Product 17111","1840,4300","138","11","101507","18542","Stock zone 11","17873","08.03.2026 6:19:44","Created"
"17117","Product 17117","1847,2100","240","17","102329","18710","Stock zone 17","731","19.04.2026 6:19:44","Created"
"17122","Product 17122","1852,8600","75","22","103014","16850","Stock zone 22","2446","14.01.2026 6:19:44","In work"
"17124","Product 17124","1855,1200","109","24","103288","14656","Stock zone 24","4732","09.03.2026 6:19:44","In work"
"17126","Product 17126","1857,3800","143","26","103562","19212","Stock zone 26","13018","03.03.2026 6:19:44","In work"
"17130","Product 17130","1861,9000","211","30","104110","14824","Stock zone 30","5590","20.04.2026 6:19:44","Canceled"
"17131","Product 17131","1863,0300","228","31","104247","17102","Stock zone 31","4733","08.03.2026 6:19:44","Created"
"17134","Product 17134","1866,4200","29","34","104658","17186","Stock zone 34","12162","18.01.2026 6:19:44","Shipped"
"17136","Product 17136","1868,6800","63","36","104932","15242","Stock zone 36","2448","12.01.2026 6:19:44","Shipped"
"17153","Product 17153","1887,8900","102","53","107261","13718","Stock zone 53","17879","02.03.2026 6:19:44","Created"
"17162","Product 17162","1898,0600","5","62","108494","13970","Stock zone 62","12166","14.01.2026 6:19:44","In work"
"17164","Product 17164","1900,3200","39","64","108768","18526","Stock zone 64","2452","08.01.2026 6:19:44","In work"
"17167","Product 17167","1903,7100","90","67","109179","18860","Stock zone 67","13881","09.04.2026 6:19:44","Shipped"
"17180","Product 17180","1918,4000","61","80","110960","14974","Stock zone 80","740","10.04.2026 6:19:44","Canceled"
"17184","Product 17184","1922,9200","129","84","111508","17336","Stock zone 84","7312","08.01.2026 6:19:44","In work"
"17190","Product 17190","1929,7000","231","90","112330","17504","Stock zone 90","12170","10.01.2026 6:19:44","Canceled"
